msoa,mode,time,area_m2,area_deg2
E02004323,CAR,15minutes,323444160.8949106,0.007767840000000019
E02004324,CAR,15minutes,296714273.02524096,0.0071410850000001224
E02004325,CAR,15minutes,271639872.568533,0.006539980000000053
E02004326,CAR,15minutes,294410444.7750244,0.007092715000000044
E02004327,CAR,15minutes,184556391.07417575,0.0044444700000000606
E02004328,CAR,15minutes,577661827.2581756,0.013924220000000324
E02004329,CAR,15minutes,16828371.94834845,0.00040562999999997683
E02004330,CAR,15minutes,196893093.11120415,0.0047490950000000955
E02004331,CAR,15minutes,483826446.48896575,0.01166590999999988
E02004332,CAR,15minutes,435031046.1978048,0.010491325000000227
E02004333,CAR,15minutes,231374317.95781776,0.005597800000000035
E02004334,CAR,15minutes,394104685.0059081,0.009530789999999957
E02004335,CAR,15minutes,235035813.7426891,0.005685694999999915
E02004336,CAR,15minutes,314832512.3183738,0.007617379999999993
E02004337,CAR,15minutes,354479606.8412951,0.008579505000000038
E02004338,CAR,15minutes,449722297.6628519,0.010899375000000114
E02004339,CAR,15minutes,516714692.0706808,0.012518895000000033
E02004340,CAR,15minutes,513044746.3277395,0.012459625000000068
E02004341,CAR,15minutes,408438221.55759794,0.009906500000000028
E02004342,CAR,15minutes,323972607.0504723,0.007861115000000115
E02004343,CAR,15minutes,349428556.9780392,0.008486689999999962
E02004344,CAR,15minutes,295145703.4492692,0.007172144999999943
E02004345,CAR,15minutes,578548957.1368006,0.014061229999999982
E02004346,CAR,15minutes,246250485.77091768,0.005998190000000103
E02004347,CAR,15minutes,509948900.36796945,0.012445879999999748
E02004348,CAR,15minutes,137833308.03136954,0.003331395000000012
E02004349,CAR,15minutes,290871717.63508797,0.0070328250000000194
E02004350,CAR,15minutes,340781976.0688515,0.008239844999999992
E02004351,CAR,15minutes,272787897.1458217,0.0065959399999998836
E02004352,CAR,15minutes,506267534.48008424,0.012281129999999996
E02004353,CAR,15minutes,451950056.388135,0.010967785000000063
E02004354,CAR,15minutes,379962894.52472913,0.009225449999999913
E02004355,CAR,15minutes,614529689.9272645,0.014922790000000042
E02005176,CAR,15minutes,139216313.27829915,0.0035367300000000005
E02005177,CAR,15minutes,165121343.09283385,0.004194794999999926
E02005178,CAR,15minutes,176010228.61791644,0.00447202000000002
E02005179,CAR,15minutes,228549632.20885324,0.005813750000000002
E02005180,CAR,15minutes,115045147.12072417,0.002925879999999989
E02005181,CAR,15minutes,310682036.92983365,0.007900324999999991
E02005182,CAR,15minutes,180322903.20624974,0.004588324999999983
E02005183,CAR,15minutes,169375685.63166207,0.004309984999999931
E02005184,CAR,15minutes,160168605.95814395,0.004076814999999959
E02005185,CAR,15minutes,335588890.96056485,0.008542065000000001
E02005186,CAR,15minutes,289403431.2396382,0.007369100000000066
E02005189,CAR,15minutes,393365205.64448553,0.010058890000000079
E02005190,CAR,15minutes,301907613.79158586,0.0077238750000000155
E02005191,CAR,15minutes,262171461.67203158,0.006709834999999952
E02005192,CAR,15minutes,234236665.8863746,0.005999775000000043
E02005193,CAR,15minutes,270856937.8244444,0.0069498550000000004
E02005194,CAR,15minutes,149145310.7519379,0.003824030000000017
E02005195,CAR,15minutes,296046448.42966026,0.0075926349999999995
E02005196,CAR,15minutes,131945361.66692899,0.0033848100000000527
E02005197,CAR,15minutes,140343682.29535872,0.0036018400000000237
E02005198,CAR,15minutes,116171764.9511444,0.0029833400000000318
E02005199,CAR,15minutes,280288981.9604677,0.007200234999999941
E02005200,CAR,15minutes,146869024.653103,0.003772049999999995
E02005201,CAR,15minutes,203496792.69107622,0.00523007000000001
E02005202,CAR,15minutes,200669708.83132014,0.005157585000000013
E02005203,CAR,15minutes,308904976.2744033,0.007865945000000051
E02005204,CAR,15minutes,379711362.5070442,0.009685494999999966
E02005205,CAR,15minutes,295125058.3735467,0.0075311050000000145
E02005206,CAR,15minutes,121606426.05086799,0.003107870000000039
E02005207,CAR,15minutes,145860257.67357248,0.0037283100000000354
E02005208,CAR,15minutes,114976832.40694489,0.002938984999999963
E02005209,CAR,15minutes,209915842.52179673,0.005362075000000038
E02005210,CAR,15minutes,124270837.80905776,0.0031774349999999893
E02005211,CAR,15minutes,224362603.68724847,0.005732004999999968
E02005212,CAR,15minutes,164663907.2263997,0.00419122499999999
E02005213,CAR,15minutes,135778804.57121065,0.003458264999999956
E02005214,CAR,15minutes,264547357.32346916,0.006740175000000048
E02005215,CAR,15minutes,237952170.84279996,0.006062175000000022
E02005216,CAR,15minutes,357303648.68387926,0.009108220000000066
E02005217,CAR,15minutes,172099107.44840425,0.004389455000000001
E02005218,CAR,15minutes,150731015.5595664,0.003845874999999971
E02005219,CAR,15minutes,153325737.84666255,0.003911009999999975
E02005220,CAR,15minutes,159350915.48313636,0.004067884999999968
E02005221,CAR,15minutes,237543382.0520487,0.0059430399999998605
E02005222,CAR,15minutes,493090567.3977237,0.012343255000000056
E02005223,CAR,15minutes,229696919.29022005,0.005764110000000028
E02005224,CAR,15minutes,158469053.75035486,0.003982774999999935
E02005225,CAR,15minutes,568669951.0390708,0.014281814999999894
E02005226,CAR,15minutes,118479757.50791377,0.002978335000000026
E02005228,CAR,15minutes,128768592.66883548,0.0032391649999999805
E02005229,CAR,15minutes,93622287.60590921,0.002354895000000053
E02005230,CAR,15minutes,164083202.26617426,0.0041271749999999986
E02005231,CAR,15minutes,174769921.21277574,0.004389545000000091
E02005233,CAR,15minutes,202451013.46310642,0.005094524999999966
E02005234,CAR,15minutes,142142846.02053192,0.0035769299999999856
E02005235,CAR,15minutes,207759490.2419383,0.005229660000000063
E02005236,CAR,15minutes,130916539.79481614,0.003295735000000007
E02005237,CAR,15minutes,140151544.45955744,0.0035319599999999785
E02005238,CAR,15minutes,312562993.9517646,0.007874110000000012
E02005239,CAR,15minutes,316737573.4734911,0.007985985000000029
E02005240,CAR,15minutes,365197713.5360447,0.009224370000000065
E02005241,CAR,15minutes,277461331.2533011,0.007013764999999947
E02005242,CAR,15minutes,305518910.9817977,0.0077122650000000445
E02005243,CAR,15minutes,305619632.53183997,0.007740935000000106
E02005244,CAR,15minutes,308272446.92399627,0.007811415000000013
E02005245,CAR,15minutes,206386402.96701878,0.005227369999999956
E02005246,CAR,15minutes,231137481.4755257,0.005862235000000014
E02005247,CAR,15minutes,206824930.18041235,0.005244615000000062
E02005248,CAR,15minutes,290750083.85504264,0.007382919999999922
E02005249,CAR,15minutes,205720852.34888974,0.0052213750000000185
E02005250,CAR,15minutes,230526917.42249736,0.00585328000000001
E02005251,CAR,15minutes,140108763.25857332,0.00355514499999993
E02005252,CAR,15minutes,240418317.05813503,0.006105115000000039
E02005253,CAR,15minutes,207555851.5467656,0.005279049999999916
E02005254,CAR,15minutes,370364333.89413726,0.009428679999999834
E02005255,CAR,15minutes,262444781.24276105,0.006687664999999859
E02005256,CAR,15minutes,113039433.94761944,0.002881074999999983
E02005257,CAR,15minutes,193348279.353459,0.00492779499999998
E02005258,CAR,15minutes,143387154.36389026,0.003655965000000039
E02005259,CAR,15minutes,148911286.3872343,0.003796450000000026
E02005260,CAR,15minutes,140974642.61433125,0.0035954099999999916
E02005261,CAR,15minutes,108493726.69623701,0.002766314999999997
E02005262,CAR,15minutes,912449.9496036815,2.3274999999990032e-05
E02005263,CAR,15minutes,143385362.14451915,0.003657829999999966
E02005264,CAR,15minutes,176506648.77019057,0.00450329000000002
E02005265,CAR,15minutes,121126025.05071913,0.0030912049999999324
E02005266,CAR,15minutes,136106093.07642093,0.003472389999999985
E02005267,CAR,15minutes,141501828.19121742,0.0036105450000000856
E02005268,CAR,15minutes,129704389.02489784,0.003310005000000034
E02005269,CAR,15minutes,76582645.68378323,0.0019556600000000006
E02005270,CAR,15minutes,278284742.7222452,0.007044370000000082
E02005271,CAR,15minutes,315334049.34852177,0.007989950000000016
E02005272,CAR,15minutes,261213492.5127153,0.006621599999999923
E02005273,CAR,15minutes,327324466.28477955,0.00831663999999997
E02005274,CAR,15minutes,340671431.6093388,0.008648849999999968
E02005275,CAR,15minutes,313465571.2324704,0.007968419999999952
E02005276,CAR,15minutes,456298020.44486684,0.011589845000000078
E02005277,CAR,15minutes,268870933.5419956,0.0068453050000001035
E02005278,CAR,15minutes,75227035.19616625,0.001920245000000015
E02005279,CAR,15minutes,235799573.67580208,0.006027024999999989
E02005280,CAR,15minutes,126679806.61472681,0.0032361850000000567
E02005281,CAR,15minutes,185930296.21398333,0.004754680000000053
E02005284,CAR,15minutes,167273639.6471931,0.004277719999999974
E02005285,CAR,15minutes,200201179.55710587,0.005122829999999977
E02005286,CAR,15minutes,106805626.53715645,0.0027351450000000217
E02005287,CAR,15minutes,214386691.20637184,0.005482044999999912
E02005288,CAR,15minutes,192740743.8189287,0.004925200000000061
E02005289,CAR,15minutes,259926922.1496701,0.006646454999999953
E02005290,CAR,15minutes,233902413.0161458,0.0059783950000000625
E02005291,CAR,15minutes,216188092.93853232,0.005527725000000015
E02005292,CAR,15minutes,291573080.2761303,0.007456969999999934
E02005293,CAR,15minutes,405760665.41412085,0.010376250000000028
E02005294,CAR,15minutes,199599439.85931826,0.005102414999999984
E02005295,CAR,15minutes,323984760.1138061,0.008284289999999929
E02005296,CAR,15minutes,381776463.1438669,0.009775124999999977
E02005297,CAR,15minutes,380794972.4433202,0.00975325999999998
E02005298,CAR,15minutes,167351569.28459874,0.004282209999999998
E02005299,CAR,15minutes,183555807.51432636,0.00469889
E02005300,CAR,15minutes,405136208.5187966,0.010378029999999996
E02005301,CAR,15minutes,224528866.65405497,0.005748674999999976
E02005302,CAR,15minutes,310749629.05926085,0.007958140000000068
E02005303,CAR,15minutes,286864721.700663,0.007348169999999983
E02005304,CAR,15minutes,159651392.90812308,0.004092850000000008
E02005305,CAR,15minutes,213356262.73338366,0.005475344999999975
E02005306,CAR,15minutes,381662205.2602607,0.009832660000000071
E02005307,CAR,15minutes,259079368.950643,0.006673899999999973
E02005308,CAR,15minutes,308384488.48782516,0.007940620000000046
E02005309,CAR,15minutes,364058044.6721261,0.009392294999999974
E02005310,CAR,15minutes,365385093.43336856,0.009431804999999951
E02005311,CAR,15minutes,433657859.8482968,0.011202250000000148
E02005312,CAR,15minutes,378198521.5683893,0.009766710000000019
E02005313,CAR,15minutes,376205478.3311347,0.009717450000000105
E02005314,CAR,15minutes,235616961.51331356,0.006083760000000002
E02005315,CAR,15minutes,399687461.0224058,0.01032643000000007
E02005316,CAR,15minutes,262722276.89251077,0.006784854999999982
E02005317,CAR,15minutes,245971804.540787,0.006353024999999848
E02005318,CAR,15minutes,331675268.1240541,0.00856383999999993
E02005319,CAR,15minutes,73665394.0572738,0.0018689700000000125
E02005320,CAR,15minutes,80755856.22409406,0.0020490949999999782
E02005321,CAR,15minutes,97307358.25100823,0.0024696000000000292
E02005322,CAR,15minutes,238254132.92783916,0.006040160000000044
E02005323,CAR,15minutes,131789215.07047403,0.003346065000000038
E02005324,CAR,15minutes,284141491.0096633,0.007202195000000064
E02005325,CAR,15minutes,311694741.72072625,0.007897260000000158
E02005326,CAR,15minutes,172228943.68182877,0.004375309999999986
E02005327,CAR,15minutes,294177674.9670427,0.007473390000000081
E02005328,CAR,15minutes,220364082.17972043,0.005599340000000033
E02005329,CAR,15minutes,173797655.08179978,0.004416615000000077
E02005330,CAR,15minutes,170933836.1975664,0.004345140000000031
E02005331,CAR,15minutes,240015835.42511737,0.0061055950000000045
E02005332,CAR,15minutes,237330653.16061497,0.006042234999999967
E02005702,CAR,15minutes,349049876.33789814,0.008108910000000103
E02005703,CAR,15minutes,572186326.4138212,0.013308284999999915
E02005704,CAR,15minutes,273364585.3060872,0.006387720000000031
E02005705,CAR,15minutes,494214992.69676024,0.011569790000000083
E02005706,CAR,15minutes,425067957.89238316,0.00971651499999999
E02005707,CAR,15minutes,632238817.3908696,0.014459900000000189
E02005708,CAR,15minutes,355549046.7481653,0.008209925000000003
E02005709,CAR,15minutes,182921834.09041345,0.004320869999999926
E02005710,CAR,15minutes,95185616.56105058,0.0022500000000000337
E02005711,CAR,15minutes,105934934.81722996,0.0025041999999999838
E02005712,CAR,15minutes,95867874.58156207,0.0022655249999999376
E02005713,CAR,15minutes,91231814.46463831,0.0021569799999999776
E02005714,CAR,15minutes,202430456.09120134,0.004788255000000002
E02005715,CAR,15minutes,251378117.30215943,0.0059519600000000235
E02005716,CAR,15minutes,215233213.06819797,0.005093119999999973
E02005717,CAR,15minutes,144223660.98222083,0.00341519999999996
E02005718,CAR,15minutes,254996251.65421358,0.006043170000000058
E02005719,CAR,15minutes,192307348.18198824,0.004554680000000116
E02005720,CAR,15minutes,346104782.3357706,0.008127280000000061
E02005721,CAR,15minutes,494226554.9829077,0.011645920000000016
E02005722,CAR,15minutes,989262490.1296954,0.023337040000000267
E02005723,CAR,15minutes,636840186.9626142,0.015028504999999881
E02005724,CAR,15minutes,760676943.7834556,0.017952330000000294
E02005725,CAR,15minutes,531040751.92255515,0.012599175000000065
E02005726,CAR,15minutes,487125455.2835443,0.011581855000000012
E02005727,CAR,15minutes,293981720.6344663,0.006951554999999949
E02005728,CAR,15minutes,357746497.81217396,0.008549860000000015
E02005729,CAR,15minutes,341379491.5254919,0.00813892000000005
E02005730,CAR,15minutes,339985052.0371428,0.008115314999999816
E02005731,CAR,15minutes,215918167.52027595,0.0051531850000000445
E02005732,CAR,15minutes,688690477.1966381,0.016445775000000124
E02005733,CAR,15minutes,230199891.0429551,0.005497114999999891
E02005734,CAR,15minutes,210620137.49127015,0.004963184999999925
E02005735,CAR,15minutes,264905890.7263255,0.006236710000000017
E02005736,CAR,15minutes,323863553.1949435,0.007631139999999904
E02005737,CAR,15minutes,222017858.41943344,0.005228984999999952
E02005738,CAR,15minutes,208810775.61928916,0.004919685000000048
E02005739,CAR,15minutes,203955407.26790857,0.00480809999999997
E02005740,CAR,15minutes,298968940.39975065,0.0070562149999999
E02005741,CAR,15minutes,165815724.49148357,0.003916370000000005
E02005742,CAR,15minutes,655096980.1117595,0.01638684999999988
E02005743,CAR,15minutes,340042519.8473352,0.008514109999999993
E02005744,CAR,15minutes,580967645.1851826,0.014563149999999907
E02005745,CAR,15minutes,490628227.0832237,0.012351825000000125
E02005746,CAR,15minutes,481926285.5446027,0.012137155000000116
E02005747,CAR,15minutes,350510244.64638656,0.008832100000000008
E02005748,CAR,15minutes,324340088.3089034,0.008189314999999971
E02005749,CAR,15minutes,427125505.44234776,0.010787840000000118
E02005750,CAR,15minutes,296811130.6851514,0.007260049999999976
E02005751,CAR,15minutes,451962555.7107337,0.011056414999999856
E02005752,CAR,15minutes,272169169.7017799,0.006690089999999905
E02005753,CAR,15minutes,314050906.4475512,0.007744704999999837
E02005754,CAR,15minutes,440120125.56921923,0.010859614999999911
E02005755,CAR,15minutes,874064501.6702913,0.021614230000000005
E02005756,CAR,15minutes,749500184.4968948,0.018549249999999996
E02005757,CAR,15minutes,728515989.2694066,0.018024389999999807
E02005758,CAR,15minutes,437680084.8547231,0.010853659999999984
E02005759,CAR,15minutes,449382107.1591084,0.01120704499999981
E02005760,CAR,15minutes,443599890.33202904,0.01108182
E02005761,CAR,15minutes,456633484.63073504,0.011362859999999928
E02005762,CAR,15minutes,457115934.01867807,0.011380554999999985
E02005763,CAR,15minutes,394664762.46214265,0.00982110000000009
E02005764,CAR,15minutes,585042670.0653106,0.01458186999999998
E02005765,CAR,15minutes,622640018.306871,0.015548995000000036
E02005766,CAR,15minutes,256630030.1741862,0.006414440000000081
E02005767,CAR,15minutes,247015528.2232489,0.006189084999999966
E02005768,CAR,15minutes,939140949.1048244,0.02357618000000002
E02005769,CAR,15minutes,332337433.79591787,0.00833668499999996
E02005770,CAR,15minutes,207034246.41610768,0.005196169999999971
E02005771,CAR,15minutes,492487569.78243124,0.012365834999999955
E02005772,CAR,15minutes,483369025.5166835,0.012134425000000039
E02005773,CAR,15minutes,141629650.95807895,0.0035553049999999978
E02005774,CAR,15minutes,214508365.28262877,0.0053882049999998795
E02005775,CAR,15minutes,214436126.28022566,0.005384105000000018
E02005776,CAR,15minutes,495076275.55400497,0.012420465000000084
E02005777,CAR,15minutes,296355014.2842417,0.007446155000000009
E02005778,CAR,15minutes,936130875.564673,0.02350980500000006
E02005779,CAR,15minutes,214637454.1461162,0.005394090000000058
E02005780,CAR,15minutes,299364641.94984996,0.007526904999999943
E02005781,CAR,15minutes,448416837.1516012,0.01127871500000001
E02005782,CAR,15minutes,1464948250.045803,0.035866614999999914
E02005783,CAR,15minutes,547899716.8005979,0.013450019999999833
E02005784,CAR,15minutes,407588026.8193247,0.010034904999999874
E02005785,CAR,15minutes,456921738.22732717,0.011257390000000193
E02005786,CAR,15minutes,455355877.03941935,0.011259664999999862
E02005787,CAR,15minutes,474952511.4594815,0.011731470000000181
E02005788,CAR,15minutes,583889627.388506,0.014433390000000199
E02005789,CAR,15minutes,365471027.14171016,0.009044554999999902
E02005791,CAR,15minutes,86915914.23788469,0.002160649999999989
E02005794,CAR,15minutes,396645385.3851886,0.00989237499999983
E02005795,CAR,15minutes,252188543.10359776,0.006162600000000083
E02005796,CAR,15minutes,734425300.2560092,0.017931460000000003
E02005797,CAR,15minutes,292091859.0526882,0.007141600000000085
E02005798,CAR,15minutes,72352267.4040567,0.0017733449999999416
E02005799,CAR,15minutes,194338691.2103702,0.004793519999999985
E02005800,CAR,15minutes,98614203.81439878,0.0024334950000000225
E02005801,CAR,15minutes,131972597.56984445,0.0032558949999999497
E02005802,CAR,15minutes,135277013.91390565,0.0033397599999999664
E02005803,CAR,15minutes,203104081.7012204,0.005017079999999895
E02005804,CAR,15minutes,178978376.60514772,0.004422324999999929
E02005805,CAR,15minutes,165584936.03671718,0.004096874999999968
E02005806,CAR,15minutes,203081438.80520102,0.005023635000000092
E02005807,CAR,15minutes,291695348.0348684,0.007211894999999958
E02005808,CAR,15minutes,116090364.12857309,0.002878025000000003
E02005809,CAR,15minutes,241725657.20066768,0.006102955000000039
E02005810,CAR,15minutes,1755320.6861862498,4.439500000000736e-05
E02005811,CAR,15minutes,325167020.7579824,0.008232034999999983
E02005812,CAR,15minutes,261057861.07600382,0.006620765000000057
E02005813,CAR,15minutes,320844563.7163715,0.008138099999999983
E02005814,CAR,15minutes,182042517.65941316,0.004617915000000019
E02005815,CAR,15minutes,268731344.19822526,0.006822814999999943
E02005816,CAR,15minutes,125765793.01607572,0.003199030000000065
E02005817,CAR,15minutes,232621448.828414,0.005911350000000012
E02005818,CAR,15minutes,330509165.5365377,0.008419490000000031
E02006803,CAR,15minutes,155639167.74214536,0.004043964999999947
E02006811,CAR,15minutes,337770750.4165426,0.00823893999999988
E02006812,CAR,15minutes,485970603.20461714,0.011836704999999857
E02006813,CAR,15minutes,193062079.44567195,0.004905384999999951
E02006814,CAR,15minutes,157695620.30741346,0.004005135000000051
E02006841,CAR,15minutes,140968465.27129325,0.0033613450000000078
E02006842,CAR,15minutes,171413460.01321584,0.004087980000000018
E02006843,CAR,15minutes,118741100.60487674,0.003076920000000035
E02006852,CAR,15minutes,169741261.78607377,0.004298069999999937
E02006860,CAR,15minutes,188551179.1673162,0.004858545000000029
E02006861,CAR,15minutes,96414750.1575641,0.0024439049999999685
E02006868,CAR,15minutes,113926558.07645786,0.002954489999999989
E02006869,CAR,15minutes,124060850.28083864,0.003220724999999957
E02006870,CAR,15minutes,371097149.6998555,0.009241654999999948
E02006871,CAR,15minutes,219634742.2500183,0.005521340000000077
E02006875,CAR,15minutes,112938278.88117991,0.002865115000000006
E02006876,CAR,15minutes,232708419.114016,0.005914044999999991
E02006881,CAR,15minutes,231556990.5540771,0.005896870000000086
E02006884,CAR,15minutes,109434232.52788495,0.002796765000000003
E02006891,CAR,15minutes,212611283.77596667,0.00532196000000001
E02006892,CAR,15minutes,343823447.0172223,0.008608260000000128
E02006893,CAR,15minutes,368542086.5393272,0.00876807000000009
E02006902,CAR,15minutes,134546386.67845118,0.003476024999999979
E02006909,CAR,15minutes,163730619.07192945,0.003958960000000083
E02006910,CAR,15minutes,189269529.35884553,0.004605805000000034
E02006912,CAR,15minutes,152974636.84794256,0.003955570000000002
E02006913,CAR,15minutes,152462858.4320444,0.00393611999999998
E02006914,CAR,15minutes,167243862.69810772,0.004325550000000044
E02006915,CAR,15minutes,137126953.37639067,0.003540364999999987
E02006916,CAR,15minutes,183086738.80588216,0.004735240000000041
E02006917,CAR,15minutes,139945929.1239092,0.0036188650000000006
E02006932,CAR,15minutes,141032966.8055895,0.003670769999999968
E02006933,CAR,15minutes,79369694.46782517,0.0020667850000000328
E02006934,CAR,15minutes,124371433.40041693,0.00323620500000001
